Galaxy_ID,RA,Dec,Stellar Mass,Redshift,SFR,Scale length,F444W_Asymmetry_Median,F410M_Asymmetry_Median,F356W_Asymmetry_Median,F277W_Asymmetry_Median,F200W_Asymmetry_Median,F160W_Asymmetry_Median,F125W_Asymmetry_Median,F115W_Asymmetry_Median,F606W_Asymmetry_Median,F814W_Asymmetry_Median
21852,214.794767,52.821977,9.26,3.839,1.381,2.1515151515151514,0.12531953572329202,0.1339838629454366,0.09317080257135653,0.11494079453975165,0.12396338024018491,0.13677423281682444,0.12942824543603337,0.17129110640651257,0.13198249287400354,0.11705528050214098
21861,214.81078,52.833329,9.14,2.33,1.434,2.1515151515151514,0.1399699683041758,0.168418294946948,0.17115079314148063,0.16948800999047914,0.2208708350821232,0.17518678708572388,0.1675957292212183,0.2421858194587403,0.19862888573913312,0.18524257135530137
22019,214.80285,52.828101,9.66,2.45,126.9,2.3434343434343434,0.13164906590070405,0.13390002633135922,0.1305601040112065,0.14522023857803443,0.15783210109716744,0.12344798902188892,0.1255249489789092,0.1788466716316709,0.17207501452352675,0.1511131062860522
22052,214.990954,52.962048,8.46,1.464,0.2937,3.111111111111111,0.13156658888745676,0.1472055597923927,0.10188765708074027,0.13601661963154044,0.18739979382162292,0.18273155586398576,0.16314443420142705,0.17076265095290827,0.16444041386373834,0.16358446473042734
22207,214.919333,52.912196,8.54,1.601,0.1448,3.3030303030303028,0.13344915259341233,0.11651360153445994,0.1751963283953086,0.15990486882134541,0.15905461327683856,0.12242034767154328,0.11652353355062917,0.1778180359278873,0.1464317066170761,0.15666345771150758
22219,214.991891,52.963493,8.53,1.421,15.47,2.1515151515151514,0.15607325262548866,0.1471651099411161,0.1840808710982547,0.1867147033963959,0.20326892833405302,0.13025788210789369,0.1214073543155591,0.17926686471214895,0.18068114027033927,0.14351684497503303
22267,214.977226,52.953532,11.4,7.208,259.8,13.09090909090909,0.11721107089293856,0.11449912139069382,0.09901838929042997,0.1412867402619864,0.2785977661029173,0.409580671546788,0.4145555663616982,0.4248632279059489,0.42809498913725674,0.4267836565113838
22311,214.800333,52.827075,10.5,1.933,67.91,5.222222222222222,0.05943671180961485,0.06446210664861658,0.09398533334651324,0.1705393911514483,0.30576689187837713,0.3340573306026776,0.3237852899115935,0.6931947962861915,0.34431479827433886,0.5433557401363298
22396,214.812026,52.836777,9.83,3.218,131.5,2.727272727272727,0.15012363915850097,0.17915315382037533,0.17914936354178188,0.19787888598950698,0.21682559358530235,0.13979053421120308,0.13953099888525683,0.2573874748376782,0.1493972039969685,0.16029672857787772
22401,214.979009,52.955568,8.91,1.579,0.3519,2.3434343434343434,0.1953281298242474,0.1879646851341727,0.20919891981182998,0.2552180408328037,0.25447649466423194,0.13420831701235894,0.13648106176529468,0.24752833101080537,0.1500199965603602,0.15995946541951872
22487,214.96024,52.941761,9.67,1.675,4.107,2.5353535353535355,0.09194536236282548,0.09178683587185049,0.08950331452296581,0.10874323318508847,0.12193005119967587,0.0719170130978809,0.09594753935187518,0.1349437374366152,0.27039015560916696,0.19966278910367843
22532,214.920117,52.913591,10.8,1.712,20.75,9.252525252525253,0.05337163452931244,0.06797805260601603,0.06895164314309835,0.07540415924429653,0.1281443058543167,0.11065371645984526,0.18494016680191583,0.2551527897808026,0.30120454310632544,0.36207777479133574
22550,215.036892,52.996923,9.17,2.355,3.418,2.5353535353535355,0.21309814758383094,0.2128227671963055,0.2347790794017049,0.24002851536891423,0.30617388671765283,0.15959998184803276,0.16865564849543452,0.34249938628557974,0.2694552765670547,0.2763476029901375
22567,214.936347,52.926283,9.0,2.999,1.115,2.5353535353535355,0.2979399468654862,0.23684344837915294,0.37618565927580144,0.34439166485055606,0.3771886146160983,0.12316408198686521,0.1111926884651604,0.2167506362976203,0.18285319564004676,0.1860730395086647
22604,215.028576,52.990479,10.7,1.594,0.3846,2.3434343434343434,0.05764536433610817,0.06285738459368978,0.06453906891213083,0.06968931154676361,0.11169728608662044,0.08095716408761278,0.09458042498582594,0.13318961605365526,0.15241804554930805,0.14843759087354658
22623,214.947522,52.934067,9.33,1.72,1.527,2.1515151515151514,0.15761509442659183,0.15992792722486057,0.1686037314125072,0.2095560307688014,0.2179144389299945,0.13602525069125682,0.15672661370476143,0.3057277019243419,0.19646686188397497,0.14962910842724936
22646,214.853874,52.866819,10.1,2.037,46.86,5.03030303030303,0.10368459376393951,0.1078582366255324,0.11075487353263273,0.11811403766208364,0.15239889612587665,0.15184148278425008,0.18177395993527948,0.27060832738285223,0.4166937386002549,0.3187827949945631
22738,214.87841,52.885354,9.53,1.631,3.254,3.686868686868687,0.06376148029568407,0.06306058707306128,0.08672406295439754,0.16882499455581756,0.284614664489948,0.14479745860470722,0.15418625798898117,0.349115662783407,0.13098468501488497,0.12684108543794076
22739,214.930253,52.922009,9.64,1.871,9.653,3.8787878787878785,0.09254376039478493,0.09873743974966223,0.09410823751029229,0.10970110869746119,0.13889696861036405,0.09847015407376611,0.13764475500586948,0.23516458246700553,0.309415096599873,0.2646429972933879
22788,215.007966,52.978003,8.79,1.642,0.2337,2.727272727272727,0.23555050237816239,0.23658355103804102,0.28418994234451866,0.29576841349903216,0.2875938190924501,0.12719744728221608,0.1184221205480151,0.21364897633159502,0.12226064810136436,0.1343488550753461
22814,214.848809,52.865357,8.35,0.76,0.0,2.919191919191919,0.24161768294009678,0.2226718291348095,0.24970491633042205,0.26788590567529164,0.24255477095630967,1.4141866398126857,0.1403277276013712,0.2364547025387585,0.1302538027335386,0.12773571971533004
22815,214.930228,52.922755,9.19,1.856,1.338,2.5353535353535355,0.10546519062049181,0.09985642344412587,0.11053436717995929,0.10060774877948497,0.17903968695087777,0.16288519174044974,0.1321319156521411,0.1813286870854557,0.2945354373901058,0.2573603020251155
22858,215.010139,52.978427,10.9,1.824,2.452,3.686868686868687,0.16287304641613576,0.17120615709222003,0.18371314597838254,0.2017707345907185,0.3761575280281162,0.16707491733208973,0.20469496519070354,0.45931975737032504,0.2309039163432678,0.22900528224581576
22891,214.783868,52.819494,8.93,2.561,3.419,2.3434343434343434,0.40887743030850476,0.42000845737338866,0.4908183552039156,0.4989256650514451,0.5027397615408973,0.16542345973099434,0.13517607084122887,0.48511112991583205,0.22527814780506478,0.23447148603404055
23060,215.004899,52.977415,9.2,3.467,1.165,2.3434343434343434,0.4343763379737662,0.4512391978134871,0.5751169535389524,0.6283138591652417,0.5885498642823781,0.11475789176049692,0.11232720637621116,0.3107404498977562,0.2761066582946812,0.274050343629565
23096,215.010298,52.980597,9.74,1.988,6.77,2.3434343434343434,1.2047551819077,1.1639803522633383,1.2042418996717108,1.1595411594088756,0.9549376505672033,0.5164438743481181,0.4360242079423252,0.6457074945297121,0.4764562232482703,0.45362186984485325
23102,214.778449,52.816575,9.49,2.08,2.337,2.1515151515151514,0.16533233060223562,0.17876955609329642,0.19123209094332666,0.1934966136389737,0.23059872341098764,0.12844870733438082,0.1339670133708652,0.3214540738306435,0.18249925264096836,0.16547310844291446
23158,214.945917,52.935988,9.23,2.975,2.03,2.727272727272727,0.0721144385376123,0.08514199519233023,0.06819946977198042,0.08856561134967475,0.1327167026973398,0.13451737842459077,0.13225009539893584,0.13026512083453565,0.14130944976017873,0.13458731287717046
23205,214.850601,52.866404,11.2,2.071,64.83,3.111111111111111,0.08798772097963296,0.09365501894566886,0.09148242978733742,0.0949155350606482,0.1258166000672153,0.13517553998055304,0.13949907901606481,0.20795673725335634,0.14815526982940033,0.15108091458401413
23276,214.976906,52.95826,9.01,1.455,1.4,2.5353535353535355,0.10047705830675174,0.09501621717480346,0.10794719391501723,0.12252098205023407,0.16803395712200164,0.11786974889447598,0.13361734506766096,0.20772712063376425,0.18104477089193893,0.1712896915787544
23294,214.987459,52.966124,7.53,0.212,0.002856,2.3434343434343434,0.22869516345725502,0.2281333585305238,0.3423521172603551,0.35331954888667755,0.3417960737885747,0.17776971900831062,0.17128912864330476,0.3082808034876401,0.21935265519988623,0.23140414943844823
23304,214.946353,52.937219,9.13,3.115,0.5298,2.3434343434343434,0.142027439144848,0.1553078083479199,0.16895090883020542,0.18402227913663377,0.23641119965547513,0.1252162376807986,0.12239264718771106,0.16611150346593007,0.15473016409634033,0.1733644976163211
23325,214.988308,52.966455,9.67,2.22,3.294,2.5353535353535355,0.11532008218553258,0.10772498887084814,0.11435540372667859,0.10783992171614898,0.19522332103195159,0.11000193750675658,0.1259808658868326,0.2036411752235835,0.20704802367134967,0.16597435752953324
23386,214.914185,52.914611,9.36,1.768,121.0,2.3434343434343434,0.09990374095415175,0.10537194863790347,0.10750758442385625,0.11968411124505991,0.1548088249675475,0.1509871907298753,0.1620424138423654,0.17606080184908562,0.1521644739040621,0.16040494920636353
23399,214.865811,52.880616,8.59,2.349,0.8761,1.9595959595959596,0.18768878622635277,0.23795752044204532,0.328044431553708,0.32472941786394016,0.20234691062811833,0.12528581078862444,0.12248998132632338,0.1528156652032855,0.14708999762005692,0.13624676467545507
23424,214.973997,52.957347,9.01,2.388,1.553,2.727272727272727,0.08529786549378435,0.07972407320458336,0.0710750778076588,0.08301777520950654,0.11627100193902172,0.11837758799092493,0.1273832687855871,0.1309524746714115,0.12940218836625905,0.14179416324341723
23473,215.01281,52.98414,9.84,1.44,4.694,2.727272727272727,0.09483144900258936,0.09825515065604062,0.10200195672151216,0.10650252733233778,0.10579953433408151,0.11337825949770433,0.13109319562965027,0.15196504854602727,0.1530836252110084,0.1559212658156709
23484,214.923461,52.921453,9.92,3.138,5.879,2.727272727272727,0.21891712103595726,0.23988038584574256,0.23274937606366453,0.24827455727629322,0.31283256415126204,0.19873036816048395,0.21077066341099202,0.33653009824732744,0.28079102438989145,0.2151159412595608
23522,214.827732,52.853319,9.75,1.916,6.219,3.494949494949495,0.07631605272065142,0.07795695535356788,0.08378042361690688,0.08415200426942412,0.10710618195548119,0.15066853079506434,0.13986146575737946,0.13418519182899627,0.15271251453979987,0.14282133379502057
23604,214.779965,52.820365,9.53,2.502,1.794,2.1515151515151514,0.19435782855518752,0.20290492111819036,0.20558575947475582,0.22663919161110696,0.233937923732566,0.16130949371913572,0.1582889252438539,0.3129775150928141,0.15341332889345544,0.15732493906279477
23607,214.770839,52.813886,9.4,2.234,1.585,2.1515151515151514,0.11835717157720521,0.11285996128097417,0.12488839508842631,0.17433174603614837,0.17116295548467203,0.10932201622874332,0.1064470781961466,0.1644723198483048,0.15250020684902932,0.1236543733535229
23663,215.001361,52.978043,8.8,1.741,0.4001,2.1515151515151514,0.1486029575825048,0.17602457999670007,0.1896898578694734,0.17815952073976832,0.1613095768311908,0.13619764703993215,0.13825793977697376,0.1834152969940261,0.15860442286646453,0.13474662900760034
23686,214.806893,52.83975,8.49,1.097,13.66,2.1515151515151514,0.17946723892627303,0.20183877043854276,0.2126879634920522,0.21755837906139736,0.295108796247333,0.18496415827887375,0.1561234902537164,0.3258759051813233,0.33489287747988017,0.3067808232647593
23691,214.97591,52.959684,9.25,1.838,3.496,2.727272727272727,0.10706636125358646,0.11715150914215379,0.13009436664762675,0.13875961407748044,0.15778468524485045,0.11706601053111437,0.12319860589505813,0.15670560709671488,0.19484473049454126,0.1492946598129284
23721,214.919368,52.92031,8.22,1.632,3.073,2.5353535353535355,0.29000325046394543,0.2835479110188027,0.4637251364462634,0.4759406342179125,0.3076919055768247,0.14893007232363714,0.1488945733198152,0.27655588228551886,0.17762428170307049,0.14894823605520896
23747,214.871366,52.886323,8.59,1.992,0.6239,1.9595959595959596,0.2158290188566162,0.24798232680745158,0.3851943682946978,0.3711694496745699,0.37105173667431546,0.19440796382225028,0.15698301093009961,0.2880023819891995,0.1639812776392992,0.17618658106932517
23748,214.792278,52.830064,7.41,0.512,0.0364,2.5353535353535355,0.19189568491201903,0.2461611423500074,0.3608840413175877,0.4435636373358278,0.43803842606997345,0.14371218891592155,0.12634015186521608,0.44993957586855404,0.2193374789559408,0.2694981147115487
23797,214.823314,52.852387,9.03,1.665,0.2448,2.727272727272727,0.36017193285978855,0.32637848256000745,0.40030885463839544,0.3955959054840413,0.3168691174987147,0.2928831963921162,0.27499170201814194,0.27583574066181005,0.2539732134656614,0.273447029180941
23867,215.024215,52.995243,7.58,0.788,1.8,2.727272727272727,0.1975372885153571,0.22674591480561346,0.2711377589074255,0.2551997261374861,0.26502583788360534,0.11891994968668967,0.11406514408124352,0.21888673382863064,0.15615482953349813,0.1646855063884869
23981,214.884246,52.896362,9.16,1.62,2.107,3.494949494949495,0.09464821054964515,0.11581558882176232,0.11910930596305114,0.11915740991414081,0.13409299613827752,0.11411712318640777,0.12206344222954757,0.13220034643148748,0.1864263374821647,0.18743096659232433
24138,214.974628,52.961735,8.6,2.383,0.2777,4.838383838383838,0.24375396125057214,0.2987207744349124,0.4177183406801679,0.36421944214919766,0.28755571516537026,0.12717898182397885,0.12825549936268157,0.22450205312388752,0.1445049227355391,0.18601313096310218
24157,214.845526,52.870255,8.5,1.888,10.35,3.686868686868687,0.20390645157118104,0.22502369386842536,0.22906690373886782,0.25011536388170286,0.27612376213842726,0.1372804560909274,0.11725035284418009,0.23984930587331704,0.14365834430513136,0.16532184132403352
24310,214.912363,52.918455,7.98,1.045,5.853,2.5353535353535355,0.20188749989887933,0.17403794374062787,0.2151160439973232,0.21730666712106464,0.22348979511779754,0.13508727182234725,0.13310270518466605,0.23560057881949517,0.22146581527131223,0.20362567425589448
24328,214.84944,52.873066,10.3,2.248,7.624,4.646464646464646,0.028441359050120872,0.04232645615138482,0.03374637664317378,0.04684464665205333,0.09685018412721266,0.1163905366467553,0.13965041152607055,0.18965550192965058,0.16217340909017705,0.15630684786777166
24383,214.822091,52.854644,9.22,3.23,2.044,3.3030303030303028,0.297849221561311,0.28441591842587616,0.33745341352318525,0.3565004126611566,0.44772690771378026,0.14830646070644843,0.1265666924838071,0.3155230996259455,0.15777688724928135,0.23192097741738843
24565,214.773713,52.821106,7.54,0.685,0.02171,4.838383838383838,0.1889912008145754,0.1996630642224958,0.36816044809956416,0.3876366577143563,0.26769611989529224,0.10139858287134706,0.09650562670243026,0.23435823433954311,0.10307634916644229,0.1266979939861883
24619,214.818138,52.85265,9.43,1.787,2.642,2.3434343434343434,0.10092860292980112,0.09680030011238823,0.12311730004784646,0.13414480641836177,0.167647992865071,0.15840033202628678,0.1967882602173346,0.27102413570568107,0.23164337181602468,0.2344523928264567
24676,214.786843,52.830549,9.52,2.662,4.157,3.494949494949495,0.1516579020161339,0.16449618153632756,0.17572497324217828,0.18896247290946383,0.1605625507064617,0.12126037269340917,0.11790113222899087,0.16490126179036516,0.14199653575017904,0.1299926820900388
24757,214.952546,52.948638,9.1,1.653,1.702,2.5353535353535355,0.08105775496258114,0.09581840941958358,0.08059725097490365,0.08396383485056436,0.1395732951575742,0.10392789135903682,0.12664556436015606,0.19601103957210486,0.1578559750857837,0.18759865336618342
24820,214.862453,52.884369,9.78,1.842,5.551,4.838383838383838,0.06075821842160416,0.06947464982398163,0.07240294296853207,0.08333107992251926,0.09622825803653484,0.11338238585667343,0.12993665273372815,0.11348294925610761,0.12951630233829392,0.12168966999966888
24955,214.793342,52.836996,6.71,0.152,0.005073,3.686868686868687,0.15866757571417142,0.18794404717161084,0.21533258196763913,0.29107967690238856,0.2523475052769825,0.18919543317023135,0.15521038849989965,0.2451898502796394,0.18029894678814468,0.15845111839218703
24965,214.927313,52.932288,9.17,3.296,1.764,3.111111111111111,0.28985414046244107,0.23903381116335098,0.3393513046100832,0.35071424300491894,0.3241338358579709,0.11387548062092102,0.13242345963585306,0.18778486062425137,0.15373453625642072,0.14825866582736302
25029,214.768879,52.81941,7.68,0.589,1.885,2.919191919191919,0.13614484571933133,0.12874016329687865,0.14481720697478145,0.17537927881180676,0.17977181356978308,0.13340027324263293,0.11714355164545291,0.15973589314551584,0.13063214066442633,0.12825222202539444
25079,214.90884,52.919778,8.39,1.292,0.2865,3.111111111111111,0.20514478393276392,0.21623861008748851,0.2565701535791106,0.2598921647637649,0.2407964663411994,0.13213907800177208,0.13427828297604216,0.27029654325479696,0.17504096979173142,0.17163921520477415
25120,215.021264,52.999203,9.4,1.919,2.571,2.919191919191919,0.13187214836406722,0.12018538654288113,0.13842101574398524,0.1530312672302765,0.17732141205717442,0.1464537180865365,0.141121601441767,0.14336241635444474,0.16560392105723082,0.13975705054245974
25155,214.845661,52.874196,9.9,1.71,5.639,4.838383838383838,0.0858594076395316,0.09628647679883716,0.09743474056835666,0.11659860216464815,0.1552591745341823,0.10549039632959004,0.13468151894264208,0.17462477973435492,0.19955896173001736,0.18967003512699632
25217,214.936077,52.939805,7.77,0.793,1.135,2.5353535353535355,0.0870016537629317,0.10972951874326793,0.09322613439792514,0.08091259656146843,0.12757154768363788,0.13103725241260172,0.1258818443147921,0.1555978649546556,0.17670565951966039,0.17074622210908386
25234,214.884065,52.902452,9.41,1.517,1.011,6.949494949494949,0.12032921933876659,0.10873387102781104,0.12991810415430996,0.13671878483657673,0.15763536929563482,0.1134258995118437,0.12841622294492372,0.14773799853026648,0.12405524780220861,0.1357237689800608
25235,214.857644,52.883666,9.48,1.609,152.5,3.8787878787878785,0.1717374777077132,0.18716426537475245,0.2055838656141195,0.2042466611208951,0.1983032374861094,0.13696867134752067,0.14535309467511748,0.22230526100215825,0.21344359350403694,0.20505347541512212
25281,214.844054,52.873559,9.43,1.485,3.14,4.262626262626263,0.09315690154812412,0.11348695714280371,0.10218227355403714,0.11545508638455089,0.13958028048395296,0.1119607146296539,0.13751416902017888,0.19412401561138626,0.16429114129034755,0.17553894951566107
25437,214.857957,52.885304,9.52,3.61,4.903,2.3434343434343434,0.07454351517692913,0.1048788551361637,0.08226654246888905,0.12046801447999128,0.1761095168258923,0.12819859457127974,0.13156612094435666,0.18612942628997825,0.1727685339137975,0.19773201737494478
25443,214.942088,52.945054,8.93,2.187,12.96,3.111111111111111,0.162313613315277,0.18182032413192345,0.18454424701528563,0.1900793728226806,0.21702739673839164,0.13574419284570166,0.13020153621476738,0.20055921700851065,0.1681888597812209,0.1787838672149995
25490,214.791492,52.838074,11.1,4.596,1036.0,3.3030303030303028,0.10859742369151107,0.11245745508395509,0.12094484567337843,0.1741424603181972,0.3527396884623893,0.18121988826439633,0.21153346179226518,0.1858799189311759,0.1490878569470285,0.16134903929267053
25510,214.912157,52.924229,8.84,1.986,1.574,2.3434343434343434,0.2793797043674636,0.27594019013193827,0.2869030222810365,0.29631201793387196,0.3354795132249608,0.17700702888911757,0.18854549246322277,0.33366008660684,0.283183369307102,0.2000936172194237
25527,214.815999,52.856137,8.53,1.503,0.1799,2.919191919191919,0.24150484577954315,0.2340007387975685,0.27604488481201594,0.29752995710246577,0.2734035560245044,0.149688705835611,0.12836685243959756,0.21997199513337456,0.15900925108551445,0.13585079003683842
25540,214.875356,52.898221,8.92,1.804,0.9544,3.111111111111111,0.331508086627167,0.39012387158018713,0.4543927172699914,0.4506400905814659,0.45536692125909006,0.16427932784685026,0.14397910109221224,0.4062599474925568,0.30078598800605855,0.25427117057600623
25604,214.966284,52.961345,11.0,1.664,7.245,2.3434343434343434,0.12039278424471409,0.11903954126707295,0.12592660166398711,0.15718765299047083,0.23572886837243703,0.11359198442423611,0.12450991128071422,0.2726631012234454,0.2314611668046551,0.2502183265236077
25767,214.76993,52.824436,8.84,1.558,0.2276,2.727272727272727,0.08548523768108486,0.09587159328215879,0.06975660527944359,0.06957057634574138,0.14546097812222894,0.11736733772261063,0.11775556478342566,0.103753440324376,0.1352073488772212,0.12573765598269757
25875,214.795937,52.84318,10.2,2.664,15.08,2.919191919191919,0.07192597179250573,0.0849654898767034,0.09396545641855097,0.11177976714975582,0.17582868393918955,0.13829170063147941,0.12288451177460796,0.18570868754181008,0.1284184390168978,0.14761723790011116
25947,214.782655,52.832605,10.1,1.632,11.59,5.6060606060606055,0.09296512839074676,0.09989307420434138,0.09606930589652926,0.10590597985503239,0.12017057954734742,0.10537062819457509,0.1432261896363014,0.20298461841156717,0.2633374761208469,0.2284415056617967
26109,215.005586,52.993517,9.31,1.732,1.603,2.1515151515151514,0.22297397407514108,0.21178360510183356,0.2221801634921658,0.2519209964211454,0.2891694841648276,0.14220138961260576,0.14769690414767525,0.30859487351430415,0.24634446815442654,0.18177201566097803
26183,214.921037,52.93399,9.67,4.583,5.768,4.262626262626263,0.1437046535228213,0.16961087924230375,0.16380020773845966,0.187165282701293,0.21207639255998098,0.1602129752073134,0.15161159232435165,0.280743587092966,0.1537217248371266,0.18973886836008994
26210,214.843181,52.876737,10.4,1.994,916.1,3.3030303030303028,0.10497006779158141,0.10629344285921039,0.10986078001896903,0.12425498608144046,0.16171370682406236,0.1761053932368727,0.21154920284934203,0.27258812740377714,0.38842844814233185,0.35162057126825086
26418,215.028308,53.009223,11.2,1.782,25.33,3.3030303030303028,0.09657339488036173,0.10205618603955094,0.11014215815420614,0.13547425681632136,0.23962115015955793,0.174727446507421,0.2177587011822789,0.33255350913914816,0.4603587424029715,0.38868937909522727
26502,215.021356,53.006856,8.91,1.767,0.2581,2.727272727272727,0.29122869692941333,0.24787465414339194,0.35030511258578345,0.3397570470727784,0.2676034539390854,0.12049368280541,0.12299710087070537,0.26052661591806675,0.15388466616729451,0.14959815396089457
26503,215.025736,53.009104,9.29,2.504,6.322,3.8787878787878785,0.06007329548519689,0.07977673543778302,0.0809366125574221,0.08738389016018702,0.11950752751464226,0.10772021377158739,0.13051674086999188,0.17298834401792204,0.10618430238840021,0.13938450289619086
26581,214.9335,52.945069,8.33,1.637,0.2028,2.3434343434343434,0.21961593316498285,0.1829322502334803,0.1615380679432657,0.17892086361729076,0.18576204878003347,0.12082312753032753,0.12177277834269847,0.13950179943051916,0.14970784300002965,0.1504014363733387
26651,214.810583,52.858093,7.48,0.195,1e-06,5.6060606060606055,0.20758039985246923,0.1744054380653251,0.29348857377261717,0.33202551978316575,0.2577053017738254,0.21530346286485708,0.2434753523804947,0.27957195386764344,0.17277878187029444,0.17471442517770233
26670,214.921967,52.936832,9.58,2.6,88.9,3.3030303030303028,0.049256079794090926,0.08228044292766504,0.0621944547078625,0.08280951467111672,0.10107325127216746,0.08971881006901589,0.11675378163898598,0.13294802732848204,0.11897717121661641,0.12576062236719043
26723,214.870128,52.900777,9.08,3.889,57.29,2.919191919191919,0.13088538119786358,0.15306638439213732,0.13549418198614632,0.1621376931638206,0.18275692278262523,0.12947735788979203,0.12564075643378048,0.2640294356625958,0.13420130235036806,0.17187308782948185
26891,214.858454,52.892607,10.3,1.849,2.603,2.5353535353535355,0.0737936146869888,0.09710081681361696,0.09935270937919562,0.13857718190796917,0.21407418357254715,0.1709527778023942,0.2216763449726754,0.29071388995370007,0.13882232848576523,0.18499934051374464
